user_id,test_group,converted,total_ads,most_ads_day,most_ads_hour,revenue,cost_per_impression,total_cost,profit,roi
1392565,ad,FALSE,16,Monday,11,0.00,0.0500,0.80,-0.80,-1.0000
1322774,ad,TRUE,336,Thursday,13,120.00,0.0500,16.80,103.20,6.1429
1421469,ad,FALSE,1,Wednesday,17,0.00,0.0500,0.05,-0.05,-1.0000
1353748,ad,FALSE,3,Sunday,14,0.00,0.0500,0.15,-0.15,-1.0000
910423,psa,FALSE,28,Wednesday,12,0.00,0.0200,0.56,-0.56,-1.0000
1016968,ad,FALSE,3,Wednesday,14,0.00,0.0500,0.15,-0.15,-1.0000
1493792,ad,FALSE,10,Friday,21,0.00,0.0500,0.50,-0.50,-1.0000
1016577,ad,FALSE,11,Saturday,20,0.00,0.0500,0.55,-0.55,-1.0000
1206909,ad,FALSE,7,Monday,21,0.00,0.0500,0.35,-0.35,-1.0000
1414902,ad,FALSE,37,Saturday,20,0.00,0.0500,1.85,-1.85,-1.0000
1078754,ad,FALSE,3,Monday,16,0.00,0.0500,0.15,-0.15,-1.0000
905217,psa,FALSE,32,Thursday,9,0.00,0.0200,0.64,-0.64,-1.0000
1053943,ad,FALSE,14,Saturday,20,0.00,0.0500,0.70,-0.70,-1.0000
1527638,ad,FALSE,22,Tuesday,21,0.00,0.0500,1.10,-1.10,-1.0000
1001940,ad,FALSE,4,Wednesday,19,0.00,0.0500,0.20,-0.20,-1.0000
1168184,ad,FALSE,10,Wednesday,10,0.00,0.0500,0.50,-0.50,-1.0000
1397891,ad,FALSE,55,Tuesday,12,0.00,0.0500,2.75,-2.75,-1.0000
1099460,ad,FALSE,6,Tuesday,19,0.00,0.0500,0.30,-0.30,-1.0000
917099,psa,FALSE,6,Friday,12,0.00,0.0200,0.12,-0.12,-1.0000
1414046,ad,FALSE,2,Sunday,14,0.00,0.0500,0.10,-0.10,-1.0000
1629756,ad,FALSE,12,Tuesday,10,0.00,0.0500,0.60,-0.60,-1.0000
909060,psa,FALSE,4,Friday,17,0.00,0.0200,0.08,-0.08,-1.0000
1288315,ad,FALSE,8,Tuesday,14,0.00,0.0500,0.40,-0.40,-1.0000
1021899,ad,FALSE,1,Friday,17,0.00,0.0500,0.05,-0.05,-1.0000
1263328,ad,FALSE,1,Tuesday,16,0.00,0.0500,0.05,-0.05,-1.0000
1185302,ad,FALSE,5,Monday,8,0.00,0.0500,0.25,-0.25,-1.0000
1056263,ad,FALSE,11,Friday,9,0.00,0.0500,0.55,-0.55,-1.0000
1266624,ad,FALSE,68,Friday,10,0.00,0.0500,3.40,-3.40,-1.0000
1230258,ad,TRUE,54,Monday,12,120.00,0.0500,2.70,117.30,43.4444
1606243,ad,FALSE,4,Wednesday,14,0.00,0.0500,0.20,-0.20,-1.0000
1413599,ad,FALSE,27,Monday,9,0.00,0.0500,1.35,-1.35,-1.0000
1280590,ad,FALSE,77,Sunday,11,0.00,0.0500,3.85,-3.85,-1.0000
1035335,ad,FALSE,3,Tuesday,13,0.00,0.0500,0.15,-0.15,-1.0000
1410201,ad,FALSE,12,Thursday,12,0.00,0.0500,0.60,-0.60,-1.0000
1646758,ad,FALSE,83,Saturday,22,0.00,0.0500,4.15,-4.15,-1.0000
1157669,ad,FALSE,29,Saturday,7,0.00,0.0500,1.45,-1.45,-1.0000
1551420,ad,FALSE,24,Monday,10,0.00,0.0500,1.20,-1.20,-1.0000
1544307,ad,FALSE,6,Sunday,22,0.00,0.0500,0.30,-0.30,-1.0000
1574550,ad,FALSE,106,Saturday,23,0.00,0.0500,5.30,-5.30,-1.0000
1507847,ad,FALSE,18,Saturday,19,0.00,0.0500,0.90,-0.90,-1.0000
1236672,ad,FALSE,8,Friday,17,0.00,0.0500,0.40,-0.40,-1.0000
1059296,ad,FALSE,1,Wednesday,21,0.00,0.0500,0.05,-0.05,-1.0000
1010962,ad,FALSE,3,Thursday,13,0.00,0.0500,0.15,-0.15,-1.0000
1607351,ad,FALSE,38,Sunday,17,0.00,0.0500,1.90,-1.90,-1.0000
1464501,ad,FALSE,1,Friday,16,0.00,0.0500,0.05,-0.05,-1.0000
1235103,ad,FALSE,53,Sunday,17,0.00,0.0500,2.65,-2.65,-1.0000
1042326,ad,FALSE,20,Tuesday,12,0.00,0.0500,1.00,-1.00,-1.0000
1399856,ad,FALSE,22,Saturday,19,0.00,0.0500,1.10,-1.10,-1.0000
1573754,ad,FALSE,58,Wednesday,10,0.00,0.0500,2.90,-2.90,-1.0000
1217667,ad,FALSE,9,Saturday,11,0.00,0.0500,0.45,-0.45,-1.0000
1415642,ad,FALSE,5,Tuesday,12,0.00,0.0500,0.25,-0.25,-1.0000
1621939,ad,FALSE,12,Sunday,2,0.00,0.0500,0.60,-0.60,-1.0000
1220497,ad,FALSE,20,Saturday,13,0.00,0.0500,1.00,-1.00,-1.0000
1431244,ad,FALSE,22,Friday,9,0.00,0.0500,1.10,-1.10,-1.0000
1151127,ad,FALSE,1,Friday,16,0.00,0.0500,0.05,-0.05,-1.0000
1138085,ad,FALSE,7,Thursday,16,0.00,0.0500,0.35,-0.35,-1.0000
1570957,ad,FALSE,15,Saturday,15,0.00,0.0500,0.75,-0.75,-1.0000
1034267,ad,FALSE,22,Wednesday,10,0.00,0.0500,1.10,-1.10,-1.0000
1149548,ad,FALSE,5,Saturday,15,0.00,0.0500,0.25,-0.25,-1.0000
1511554,ad,FALSE,212,Wednesday,12,0.00,0.0500,10.60,-10.60,-1.0000
1169238,ad,FALSE,7,Wednesday,17,0.00,0.0500,0.35,-0.35,-1.0000
1162180,ad,FALSE,30,Tuesday,13,0.00,0.0500,1.50,-1.50,-1.0000
1552384,ad,FALSE,1,Thursday,21,0.00,0.0500,0.05,-0.05,-1.0000
1105899,ad,FALSE,24,Thursday,10,0.00,0.0500,1.20,-1.20,-1.0000
1285949,ad,FALSE,1,Sunday,13,0.00,0.0500,0.05,-0.05,-1.0000
1341734,ad,FALSE,3,Monday,23,0.00,0.0500,0.15,-0.15,-1.0000
1534826,ad,FALSE,6,Sunday,16,0.00,0.0500,0.30,-0.30,-1.0000
1260768,ad,FALSE,6,Saturday,22,0.00,0.0500,0.30,-0.30,-1.0000
1024100,ad,FALSE,52,Friday,12,0.00,0.0500,2.60,-2.60,-1.0000
1504548,ad,FALSE,17,Friday,13,0.00,0.0500,0.85,-0.85,-1.0000
1144177,ad,FALSE,41,Tuesday,7,0.00,0.0500,2.05,-2.05,-1.0000
1237302,ad,FALSE,11,Wednesday,9,0.00,0.0500,0.55,-0.55,-1.0000
1473963,ad,FALSE,18,Wednesday,19,0.00,0.0500,0.90,-0.90,-1.0000
1360253,ad,FALSE,15,Saturday,14,0.00,0.0500,0.75,-0.75,-1.0000
1537387,ad,FALSE,17,Thursday,10,0.00,0.0500,0.85,-0.85,-1.0000
1439141,ad,TRUE,44,Tuesday,21,120.00,0.0500,2.20,117.80,53.5455
1315546,ad,FALSE,13,Saturday,18,0.00,0.0500,0.65,-0.65,-1.0000
1390784,ad,FALSE,8,Sunday,16,0.00,0.0500,0.40,-0.40,-1.0000
1162465,ad,FALSE,28,Saturday,1,0.00,0.0500,1.40,-1.40,-1.0000
1202103,ad,FALSE,16,Monday,14,0.00,0.0500,0.80,-0.80,-1.0000
1446853,ad,FALSE,3,Friday,17,0.00,0.0500,0.15,-0.15,-1.0000
905821,psa,FALSE,4,Tuesday,11,0.00,0.0200,0.08,-0.08,-1.0000
1228530,ad,FALSE,6,Sunday,13,0.00,0.0500,0.30,-0.30,-1.0000
1540583,ad,FALSE,5,Friday,17,0.00,0.0500,0.25,-0.25,-1.0000
1540110,ad,FALSE,41,Wednesday,14,0.00,0.0500,2.05,-2.05,-1.0000
1126054,ad,FALSE,30,Thursday,17,0.00,0.0500,1.50,-1.50,-1.0000
1305397,ad,FALSE,51,Thursday,6,0.00,0.0500,2.55,-2.55,-1.0000
1091636,ad,FALSE,22,Thursday,19,0.00,0.0500,1.10,-1.10,-1.0000
1000173,ad,FALSE,11,Thursday,12,0.00,0.0500,0.55,-0.55,-1.0000
1338766,ad,FALSE,28,Friday,15,0.00,0.0500,1.40,-1.40,-1.0000
1279281,ad,FALSE,7,Sunday,19,0.00,0.0500,0.35,-0.35,-1.0000
1070454,ad,FALSE,32,Friday,18,0.00,0.0500,1.60,-1.60,-1.0000
1190028,ad,FALSE,19,Wednesday,12,0.00,0.0500,0.95,-0.95,-1.0000
914904,psa,FALSE,5,Monday,21,0.00,0.0200,0.10,-0.10,-1.0000
1156061,ad,FALSE,5,Saturday,9,0.00,0.0500,0.25,-0.25,-1.0000
1609436,ad,FALSE,9,Friday,12,0.00,0.0500,0.45,-0.45,-1.0000
1223533,ad,FALSE,12,Friday,22,0.00,0.0500,0.60,-0.60,-1.0000
1533659,ad,FALSE,17,Monday,11,0.00,0.0500,0.85,-0.85,-1.0000
1175718,ad,FALSE,77,Saturday,23,0.00,0.0500,3.85,-3.85,-1.0000
1623611,ad,FALSE,15,Thursday,14,0.00,0.0500,0.75,-0.75,-1.0000
1505164,ad,TRUE,93,Thursday,12,120.00,0.0500,4.65,115.35,24.8065
1173307,ad,FALSE,4,Saturday,20,0.00,0.0500,0.20,-0.20,-1.0000
1111511,ad,FALSE,28,Monday,21,0.00,0.0500,1.40,-1.40,-1.0000
1531937,ad,FALSE,9,Monday,16,0.00,0.0500,0.45,-0.45,-1.0000
1453185,ad,FALSE,27,Saturday,17,0.00,0.0500,1.35,-1.35,-1.0000
1577917,ad,FALSE,1,Tuesday,9,0.00,0.0500,0.05,-0.05,-1.0000
1498117,ad,FALSE,34,Wednesday,18,0.00,0.0500,1.70,-1.70,-1.0000
1230908,ad,FALSE,12,Sunday,8,0.00,0.0500,0.60,-0.60,-1.0000
1570935,ad,FALSE,4,Saturday,22,0.00,0.0500,0.20,-0.20,-1.0000
1345721,ad,FALSE,47,Sunday,9,0.00,0.0500,2.35,-2.35,-1.0000
1200475,ad,FALSE,2,Monday,18,0.00,0.0500,0.10,-0.10,-1.0000
1314763,ad,FALSE,2,Thursday,11,0.00,0.0500,0.10,-0.10,-1.0000
1194793,ad,FALSE,8,Monday,15,0.00,0.0500,0.40,-0.40,-1.0000
1277212,ad,FALSE,15,Friday,15,0.00,0.0500,0.75,-0.75,-1.0000
1072082,ad,FALSE,9,Sunday,1,0.00,0.0500,0.45,-0.45,-1.0000
1462943,ad,FALSE,17,Sunday,13,0.00,0.0500,0.85,-0.85,-1.0000
1625815,ad,FALSE,12,Wednesday,19,0.00,0.0500,0.60,-0.60,-1.0000
1622050,ad,FALSE,17,Wednesday,8,0.00,0.0500,0.85,-0.85,-1.0000
1157777,ad,FALSE,1,Friday,9,0.00,0.0500,0.05,-0.05,-1.0000
1103174,ad,FALSE,34,Monday,23,0.00,0.0500,1.70,-1.70,-1.0000
1565844,ad,FALSE,12,Wednesday,8,0.00,0.0500,0.60,-0.60,-1.0000
1213649,ad,FALSE,29,Friday,15,0.00,0.0500,1.45,-1.45,-1.0000
1127358,ad,FALSE,2,Monday,15,0.00,0.0500,0.10,-0.10,-1.0000
1490502,ad,FALSE,15,Wednesday,15,0.00,0.0500,0.75,-0.75,-1.0000
1361907,ad,FALSE,21,Monday,23,0.00,0.0500,1.05,-1.05,-1.0000
1192869,ad,FALSE,50,Friday,15,0.00,0.0500,2.50,-2.50,-1.0000
1313679,ad,FALSE,1,Saturday,12,0.00,0.0500,0.05,-0.05,-1.0000
1513091,ad,FALSE,34,Thursday,16,0.00,0.0500,1.70,-1.70,-1.0000
1522551,ad,FALSE,20,Thursday,12,0.00,0.0500,1.00,-1.00,-1.0000
1056145,ad,FALSE,4,Monday,14,0.00,0.0500,0.20,-0.20,-1.0000
1145582,ad,FALSE,4,Wednesday,18,0.00,0.0500,0.20,-0.20,-1.0000
1531981,ad,FALSE,4,Thursday,15,0.00,0.0500,0.20,-0.20,-1.0000
1445699,ad,FALSE,7,Wednesday,15,0.00,0.0500,0.35,-0.35,-1.0000
1228510,ad,FALSE,1,Friday,12,0.00,0.0500,0.05,-0.05,-1.0000
1312220,ad,FALSE,1,Thursday,11,0.00,0.0500,0.05,-0.05,-1.0000
1284157,ad,FALSE,1,Friday,14,0.00,0.0500,0.05,-0.05,-1.0000
1552864,ad,FALSE,1,Tuesday,10,0.00,0.0500,0.05,-0.05,-1.0000
1491799,ad,FALSE,70,Sunday,16,0.00,0.0500,3.50,-3.50,-1.0000
1397555,ad,FALSE,32,Sunday,10,0.00,0.0500,1.60,-1.60,-1.0000
1315597,ad,FALSE,12,Sunday,16,0.00,0.0500,0.60,-0.60,-1.0000
1174113,ad,FALSE,2,Saturday,11,0.00,0.0500,0.10,-0.10,-1.0000
1600243,ad,FALSE,5,Saturday,18,0.00,0.0500,0.25,-0.25,-1.0000
1247618,ad,FALSE,56,Thursday,10,0.00,0.0500,2.80,-2.80,-1.0000
1522752,ad,FALSE,6,Friday,16,0.00,0.0500,0.30,-0.30,-1.0000
1414464,ad,FALSE,6,Wednesday,16,0.00,0.0500,0.30,-0.30,-1.0000
1520768,ad,FALSE,16,Thursday,20,0.00,0.0500,0.80,-0.80,-1.0000
1390557,ad,FALSE,5,Wednesday,19,0.00,0.0500,0.25,-0.25,-1.0000
1598330,ad,FALSE,3,Wednesday,11,0.00,0.0500,0.15,-0.15,-1.0000
1615691,ad,FALSE,66,Saturday,16,0.00,0.0500,3.30,-3.30,-1.0000
1110451,ad,FALSE,3,Tuesday,23,0.00,0.0500,0.15,-0.15,-1.0000
1587894,ad,FALSE,49,Sunday,18,0.00,0.0500,2.45,-2.45,-1.0000
1612368,ad,FALSE,3,Sunday,12,0.00,0.0500,0.15,-0.15,-1.0000
1250752,ad,FALSE,12,Thursday,23,0.00,0.0500,0.60,-0.60,-1.0000
1008303,ad,FALSE,19,Monday,2,0.00,0.0500,0.95,-0.95,-1.0000
1586868,ad,FALSE,2,Sunday,8,0.00,0.0500,0.10,-0.10,-1.0000
1337170,ad,FALSE,7,Monday,13,0.00,0.0500,0.35,-0.35,-1.0000
1252870,ad,FALSE,5,Friday,21,0.00,0.0500,0.25,-0.25,-1.0000
1025077,ad,FALSE,2,Saturday,2,0.00,0.0500,0.10,-0.10,-1.0000
1481376,ad,FALSE,1,Wednesday,14,0.00,0.0500,0.05,-0.05,-1.0000
1485949,ad,FALSE,20,Monday,13,0.00,0.0500,1.00,-1.00,-1.0000
910865,psa,FALSE,2,Thursday,22,0.00,0.0200,0.04,-0.04,-1.0000
1465385,ad,FALSE,14,Sunday,9,0.00,0.0500,0.70,-0.70,-1.0000
1211520,ad,FALSE,36,Thursday,14,0.00,0.0500,1.80,-1.80,-1.0000
1266671,ad,FALSE,8,Saturday,19,0.00,0.0500,0.40,-0.40,-1.0000
1427751,ad,FALSE,6,Friday,18,0.00,0.0500,0.30,-0.30,-1.0000
1416002,ad,FALSE,11,Sunday,16,0.00,0.0500,0.55,-0.55,-1.0000
1506705,ad,FALSE,15,Friday,21,0.00,0.0500,0.75,-0.75,-1.0000
1565929,ad,FALSE,27,Friday,21,0.00,0.0500,1.35,-1.35,-1.0000
1364807,ad,FALSE,91,Sunday,20,0.00,0.0500,4.55,-4.55,-1.0000
1378552,ad,FALSE,1,Monday,10,0.00,0.0500,0.05,-0.05,-1.0000
1002381,ad,FALSE,29,Monday,20,0.00,0.0500,1.45,-1.45,-1.0000
1146664,ad,TRUE,27,Friday,20,120.00,0.0500,1.35,118.65,87.8889
1152858,ad,FALSE,4,Wednesday,23,0.00,0.0500,0.20,-0.20,-1.0000
1448808,ad,FALSE,1,Friday,12,0.00,0.0500,0.05,-0.05,-1.0000
1622919,ad,FALSE,3,Sunday,8,0.00,0.0500,0.15,-0.15,-1.0000
1583733,ad,FALSE,23,Monday,20,0.00,0.0500,1.15,-1.15,-1.0000
1253503,ad,FALSE,10,Tuesday,9,0.00,0.0500,0.50,-0.50,-1.0000
1276234,ad,FALSE,93,Saturday,21,0.00,0.0500,4.65,-4.65,-1.0000
1543164,ad,FALSE,18,Thursday,14,0.00,0.0500,0.90,-0.90,-1.0000
1115112,ad,FALSE,43,Tuesday,9,0.00,0.0500,2.15,-2.15,-1.0000
1169047,ad,FALSE,4,Thursday,22,0.00,0.0500,0.20,-0.20,-1.0000
1566715,ad,FALSE,19,Sunday,10,0.00,0.0500,0.95,-0.95,-1.0000
1087564,ad,FALSE,5,Thursday,14,0.00,0.0500,0.25,-0.25,-1.0000
1241724,ad,FALSE,84,Saturday,11,0.00,0.0500,4.20,-4.20,-1.0000
1299962,ad,FALSE,8,Wednesday,15,0.00,0.0500,0.40,-0.40,-1.0000
1603918,ad,FALSE,6,Sunday,22,0.00,0.0500,0.30,-0.30,-1.0000
1536644,ad,FALSE,15,Wednesday,15,0.00,0.0500,0.75,-0.75,-1.0000
1013648,ad,FALSE,25,Thursday,19,0.00,0.0500,1.25,-1.25,-1.0000
1622166,ad,FALSE,14,Tuesday,7,0.00,0.0500,0.70,-0.70,-1.0000
1601012,ad,FALSE,5,Tuesday,13,0.00,0.0500,0.25,-0.25,-1.0000
1416305,ad,TRUE,90,Friday,21,120.00,0.0500,4.50,115.50,25.6667
1203133,ad,FALSE,77,Monday,16,0.00,0.0500,3.85,-3.85,-1.0000
1631263,ad,FALSE,19,Sunday,17,0.00,0.0500,0.95,-0.95,-1.0000
1409347,ad,TRUE,76,Monday,18,120.00,0.0500,3.80,116.20,30.5789
1488796,ad,FALSE,4,Monday,21,0.00,0.0500,0.20,-0.20,-1.0000
1458146,ad,FALSE,10,Wednesday,18,0.00,0.0500,0.50,-0.50,-1.0000
1210194,ad,FALSE,8,Friday,14,0.00,0.0500,0.40,-0.40,-1.0000
1271008,ad,FALSE,38,Saturday,11,0.00,0.0500,1.90,-1.90,-1.0000
1607694,ad,FALSE,37,Sunday,20,0.00,0.0500,1.85,-1.85,-1.0000
1586301,ad,FALSE,25,Saturday,13,0.00,0.0500,1.25,-1.25,-1.0000
1342706,ad,FALSE,19,Monday,10,0.00,0.0500,0.95,-0.95,-1.0000
916362,psa,FALSE,22,Monday,20,0.00,0.0200,0.44,-0.44,-1.0000
1179185,ad,FALSE,5,Wednesday,18,0.00,0.0500,0.25,-0.25,-1.0000
1073744,ad,FALSE,165,Thursday,18,0.00,0.0500,8.25,-8.25,-1.0000
1295537,ad,FALSE,52,Wednesday,20,0.00,0.0500,2.60,-2.60,-1.0000
1632562,ad,FALSE,3,Monday,7,0.00,0.0500,0.15,-0.15,-1.0000
1120002,ad,FALSE,50,Wednesday,20,0.00,0.0500,2.50,-2.50,-1.0000
1538502,ad,FALSE,12,Saturday,11,0.00,0.0500,0.60,-0.60,-1.0000
1216901,ad,FALSE,5,Tuesday,13,0.00,0.0500,0.25,-0.25,-1.0000
1438304,ad,FALSE,47,Friday,22,0.00,0.0500,2.35,-2.35,-1.0000
1369854,ad,FALSE,1,Sunday,10,0.00,0.0500,0.05,-0.05,-1.0000
1488199,ad,FALSE,33,Sunday,13,0.00,0.0500,1.65,-1.65,-1.0000
1379328,ad,FALSE,3,Monday,18,0.00,0.0500,0.15,-0.15,-1.0000
1090163,ad,FALSE,28,Sunday,16,0.00,0.0500,1.40,-1.40,-1.0000
1009698,ad,FALSE,24,Saturday,18,0.00,0.0500,1.20,-1.20,-1.0000
1207191,ad,FALSE,6,Sunday,19,0.00,0.0500,0.30,-0.30,-1.0000
1407215,ad,FALSE,15,Monday,11,0.00,0.0500,0.75,-0.75,-1.0000
1046789,ad,FALSE,61,Thursday,21,0.00,0.0500,3.05,-3.05,-1.0000
1280003,ad,FALSE,38,Thursday,20,0.00,0.0500,1.90,-1.90,-1.0000
1076015,ad,FALSE,39,Friday,21,0.00,0.0500,1.95,-1.95,-1.0000
1132701,ad,FALSE,39,Saturday,12,0.00,0.0500,1.95,-1.95,-1.0000
1133257,ad,FALSE,2,Sunday,16,0.00,0.0500,0.10,-0.10,-1.0000
1296678,ad,FALSE,7,Wednesday,14,0.00,0.0500,0.35,-0.35,-1.0000
1565617,ad,FALSE,7,Thursday,20,0.00,0.0500,0.35,-0.35,-1.0000
1222740,ad,FALSE,20,Tuesday,14,0.00,0.0500,1.00,-1.00,-1.0000
1178106,ad,FALSE,12,Thursday,9,0.00,0.0500,0.60,-0.60,-1.0000
1570117,ad,FALSE,5,Friday,16,0.00,0.0500,0.25,-0.25,-1.0000
1324275,ad,FALSE,3,Monday,11,0.00,0.0500,0.15,-0.15,-1.0000
904773,psa,FALSE,26,Tuesday,9,0.00,0.0200,0.52,-0.52,-1.0000
1576205,ad,FALSE,5,Sunday,10,0.00,0.0500,0.25,-0.25,-1.0000
1027682,ad,FALSE,8,Monday,19,0.00,0.0500,0.40,-0.40,-1.0000
1158756,ad,FALSE,88,Wednesday,18,0.00,0.0500,4.40,-4.40,-1.0000
1220954,ad,FALSE,1,Tuesday,15,0.00,0.0500,0.05,-0.05,-1.0000
1217756,ad,FALSE,5,Wednesday,12,0.00,0.0500,0.25,-0.25,-1.0000
1506681,ad,FALSE,22,Thursday,17,0.00,0.0500,1.10,-1.10,-1.0000
1378655,ad,FALSE,21,Friday,15,0.00,0.0500,1.05,-1.05,-1.0000
1384853,ad,FALSE,11,Monday,23,0.00,0.0500,0.55,-0.55,-1.0000
1486048,ad,FALSE,20,Sunday,21,0.00,0.0500,1.00,-1.00,-1.0000
1268267,ad,FALSE,176,Saturday,21,0.00,0.0500,8.80,-8.80,-1.0000
1486488,ad,FALSE,12,Friday,17,0.00,0.0500,0.60,-0.60,-1.0000
1600344,ad,FALSE,2,Tuesday,14,0.00,0.0500,0.10,-0.10,-1.0000
1436918,ad,TRUE,47,Friday,14,120.00,0.0500,2.35,117.65,50.0638
1161721,ad,FALSE,21,Friday,20,0.00,0.0500,1.05,-1.05,-1.0000
909300,psa,FALSE,9,Thursday,7,0.00,0.0200,0.18,-0.18,-1.0000
1535827,ad,FALSE,22,Monday,16,0.00,0.0500,1.10,-1.10,-1.0000
1332310,ad,FALSE,1,Thursday,19,0.00,0.0500,0.05,-0.05,-1.0000
1546797,ad,FALSE,39,Wednesday,11,0.00,0.0500,1.95,-1.95,-1.0000
1570434,ad,FALSE,24,Tuesday,15,0.00,0.0500,1.20,-1.20,-1.0000
1465678,ad,FALSE,66,Saturday,1,0.00,0.0500,3.30,-3.30,-1.0000
1627681,ad,FALSE,14,Sunday,14,0.00,0.0500,0.70,-0.70,-1.0000
1596696,ad,FALSE,39,Thursday,8,0.00,0.0500,1.95,-1.95,-1.0000
1040352,ad,FALSE,2,Tuesday,17,0.00,0.0500,0.10,-0.10,-1.0000
1519241,ad,FALSE,3,Monday,16,0.00,0.0500,0.15,-0.15,-1.0000
1343216,ad,FALSE,17,Wednesday,9,0.00,0.0500,0.85,-0.85,-1.0000
1445015,ad,FALSE,20,Wednesday,9,0.00,0.0500,1.00,-1.00,-1.0000
1345075,ad,FALSE,2,Friday,1,0.00,0.0500,0.10,-0.10,-1.0000
1050851,ad,FALSE,5,Friday,10,0.00,0.0500,0.25,-0.25,-1.0000
1071458,ad,FALSE,1,Sunday,14,0.00,0.0500,0.05,-0.05,-1.0000
1095847,ad,FALSE,9,Sunday,15,0.00,0.0500,0.45,-0.45,-1.0000
1214185,ad,FALSE,8,Wednesday,13,0.00,0.0500,0.40,-0.40,-1.0000
1134620,ad,FALSE,2,Saturday,22,0.00,0.0500,0.10,-0.10,-1.0000
1472531,ad,FALSE,5,Monday,22,0.00,0.0500,0.25,-0.25,-1.0000
1370671,ad,FALSE,7,Monday,10,0.00,0.0500,0.35,-0.35,-1.0000
1221853,ad,FALSE,15,Tuesday,17,0.00,0.0500,0.75,-0.75,-1.0000
1235952,ad,FALSE,150,Sunday,15,0.00,0.0500,7.50,-7.50,-1.0000
1370213,ad,FALSE,4,Sunday,22,0.00,0.0500,0.20,-0.20,-1.0000
1214550,ad,FALSE,2,Saturday,21,0.00,0.0500,0.10,-0.10,-1.0000
1550686,ad,FALSE,23,Tuesday,15,0.00,0.0500,1.15,-1.15,-1.0000
905818,psa,FALSE,44,Thursday,12,0.00,0.0200,0.88,-0.88,-1.0000
1080173,ad,FALSE,12,Wednesday,17,0.00,0.0500,0.60,-0.60,-1.0000
1572991,ad,FALSE,5,Wednesday,13,0.00,0.0500,0.25,-0.25,-1.0000
1286973,ad,FALSE,5,Tuesday,15,0.00,0.0500,0.25,-0.25,-1.0000
1479548,ad,FALSE,1,Wednesday,10,0.00,0.0500,0.05,-0.05,-1.0000
1283321,ad,FALSE,101,Sunday,23,0.00,0.0500,5.05,-5.05,-1.0000
1065493,ad,FALSE,93,Thursday,11,0.00,0.0500,4.65,-4.65,-1.0000
1040809,ad,FALSE,2,Saturday,21,0.00,0.0500,0.10,-0.10,-1.0000
1005233,ad,FALSE,14,Sunday,12,0.00,0.0500,0.70,-0.70,-1.0000
1319459,ad,FALSE,1,Wednesday,18,0.00,0.0500,0.05,-0.05,-1.0000
1340032,ad,FALSE,17,Friday,15,0.00,0.0500,0.85,-0.85,-1.0000
1206987,ad,FALSE,19,Tuesday,17,0.00,0.0500,0.95,-0.95,-1.0000
1486119,ad,FALSE,1,Monday,9,0.00,0.0500,0.05,-0.05,-1.0000
907516,psa,FALSE,7,Monday,19,0.00,0.0200,0.14,-0.14,-1.0000
1531244,ad,FALSE,6,Wednesday,18,0.00,0.0500,0.30,-0.30,-1.0000
1129155,ad,FALSE,12,Monday,9,0.00,0.0500,0.60,-0.60,-1.0000
1365297,ad,FALSE,2,Friday,13,0.00,0.0500,0.10,-0.10,-1.0000
1179564,ad,FALSE,6,Thursday,21,0.00,0.0500,0.30,-0.30,-1.0000
1409160,ad,FALSE,66,Saturday,21,0.00,0.0500,3.30,-3.30,-1.0000
1323132,ad,FALSE,24,Saturday,11,0.00,0.0500,1.20,-1.20,-1.0000
1487838,ad,FALSE,1,Wednesday,12,0.00,0.0500,0.05,-0.05,-1.0000
1277521,ad,FALSE,14,Tuesday,11,0.00,0.0500,0.70,-0.70,-1.0000
1243485,ad,FALSE,1,Sunday,8,0.00,0.0500,0.05,-0.05,-1.0000
1459452,ad,FALSE,2,Tuesday,23,0.00,0.0500,0.10,-0.10,-1.0000
1462056,ad,FALSE,8,Monday,17,0.00,0.0500,0.40,-0.40,-1.0000
1215149,ad,FALSE,17,Sunday,13,0.00,0.0500,0.85,-0.85,-1.0000
1374896,ad,FALSE,24,Tuesday,9,0.00,0.0500,1.20,-1.20,-1.0000
1019670,ad,FALSE,22,Friday,19,0.00,0.0500,1.10,-1.10,-1.0000
1256181,ad,FALSE,16,Saturday,19,0.00,0.0500,0.80,-0.80,-1.0000
1585942,ad,FALSE,1,Friday,17,0.00,0.0500,0.05,-0.05,-1.0000
904858,psa,FALSE,7,Monday,22,0.00,0.0200,0.14,-0.14,-1.0000
1219797,ad,FALSE,27,Sunday,7,0.00,0.0500,1.35,-1.35,-1.0000
910808,psa,FALSE,4,Wednesday,11,0.00,0.0200,0.08,-0.08,-1.0000
1042268,ad,TRUE,81,Sunday,17,120.00,0.0500,4.05,115.95,28.6296
1236696,ad,FALSE,168,Saturday,14,0.00,0.0500,8.40,-8.40,-1.0000
1132998,ad,FALSE,12,Sunday,9,0.00,0.0500,0.60,-0.60,-1.0000
1608462,ad,FALSE,1,Thursday,15,0.00,0.0500,0.05,-0.05,-1.0000
1455540,ad,FALSE,41,Saturday,15,0.00,0.0500,2.05,-2.05,-1.0000
1478958,ad,FALSE,32,Friday,9,0.00,0.0500,1.60,-1.60,-1.0000
1022705,ad,FALSE,11,Thursday,16,0.00,0.0500,0.55,-0.55,-1.0000
1049770,ad,FALSE,2,Thursday,14,0.00,0.0500,0.10,-0.10,-1.0000
1289814,ad,FALSE,129,Friday,11,0.00,0.0500,6.45,-6.45,-1.0000
